fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,random_forest,0.5,24694,17286,7408,11397,1574,23120,653,10744,13.624365482233502,2024-10-27 04:00:00+00:00,2024-10-27 05:00:00+00:00,2026-02-14 01:00:00+00:00,0.8391135933699667,0.33364387538984064,0.12314126924448222,0.900459418070444,0.393801191362621,0.12201701597841876,2.129598669381376,0.05729577959112047
2,random_forest,0.5,25169,17619,7550,11397,1669,23500,558,10839,13.906091370558375,2024-11-15 23:00:00+00:00,2024-11-16 00:00:00+00:00,2026-03-05 20:00:00+00:00,0.852143841385201,0.3060544854772734,0.24633282589841307,0.5985663082437276,0.09096780145769905,0.25303030303030305,5.1680759204952755,0.048960252698078445
3,random_forest,0.5,25644,17951,7693,11397,1770,23874,457,10940,13.872410936205467,2024-12-05 18:00:00+00:00,2024-12-05 19:00:00+00:00,2026-03-25 15:00:00+00:00,0.8914364806643758,0.33259468929417535,0.2535203350132135,0.75054704595186,0.10877513711151737,0.2237442922374429,5.579898684092203,0.04009827147494955
4,random_forest,0.5,26118,18283,7835,11397,1873,24245,354,11043,14.147473073736537,2024-12-25 12:00:00+00:00,2024-12-25 13:00:00+00:00,2026-04-14 09:00:00+00:00,0.9169256696089401,0.35686323074189974,0.21308837654963927,0.8163841807909604,0.12523770714479762,0.1728468899521531,5.564790973968048,0.031060805475125033
5,random_forest,0.5,26593,18616,7977,11397,2032,24561,195,11202,14.122664500406174,2025-01-14 07:00:00+00:00,2025-01-14 08:00:00+00:00,2026-05-04 04:00:00+00:00,0.861721579022061,0.0896630006927023,0.18548147511866392,0.7948717948717948,0.19746473843956436,0.0654837346852556,3.82727243183517,0.01710976572782311
