feature,mdi_importance
curve_entropy,0.08957223307523861
depeg_bps,0.05132824435055037
depeg_bps_lag2h,0.046299952065878947
tangent_up,0.04391287927588766
depeg_bps_lag1h,0.042261916888519116
btc_vol_168,0.041715146281021714
Gegenbauer_1.0_deg4_vol24,0.040668464531434675
depeg_bps_lag4h,0.03413197382766188
depeg_bps_lag3h,0.03395657053354684
depeg_bps_lag5h,0.030972554842370378
w_USDT,0.030537375434943698
weighted_mean_age_hours,0.02977571253696965
w_USDC,0.028144908065465345
depeg_bps_lag6h,0.02512033567801924
Gegenbauer_1.0_deg6_vol24,0.024876059078647424
depeg_bps_lag7h,0.02036035319951731
swap_count_100,0.018296526557062112
eth_vol_168,0.013075007854386604
btc_EMA_4800,0.01302582442076063
Gegenbauer_1.0_deg3_MA24,0.011988519681807735
tangent_down,0.011974544965816028
eth_price_usd,0.011558765661153046
tick_width_24h_rolling_median,0.01072961972091447
Gegenbauer_1.0_deg2_vol24,0.010292172958637396
Gegenbauer_1.0_deg5_vol24,0.009963479600467177
eth_EMA_4800,0.00958974073967004
Gegenbauer_1.0_deg0_vol24,0.009422281495455619
eth_ATR_24,0.00939068594938154
fear_greed_index,0.00921606018350809
Gegenbauer_1.0_deg3,0.008568108529507713
eth_RSI_24,0.008534436300694824
Gegenbauer_1.0_deg1_vol24,0.00828367395593385
E_low,0.007503901053299236
Gegenbauer_1.0_deg1_MA24,0.007332533140187326
Gegenbauer_1.0_deg3_vol24,0.00728803435902577
swap_count_500,0.006967556469644457
Gegenbauer_1.0_deg2,0.006944147426632322
totalValueLockedUSD,0.006719514640099245
btc_price_usd,0.00664842445925976
odd_ratio,0.006491555322367961
swap_size_imbalance,0.006478139655789881
tvlUSD_500,0.006327444559307647
btc_SMA_1200,0.006167585118325241
supplied_USD_usdc,0.0060931690211652335
Gegenbauer_1.0_deg2_MA24,0.006034245029457707
odd_to_even_ratio,0.005844978204959429
Gegenbauer_1.0_deg1,0.005728888878474354
even_ratio,0.0057114657304741375
btc_ATR_24,0.005619018094313064
usd_index,0.005477455234573917
eth_SMA_1200,0.004341074533996905
hhi_24h_rolling_mean,0.004318427975901071
gauge_share_3crv,0.004227671194244616
btc_RSI_24,0.004110754533021499
Gegenbauer_1.0_deg7_MA24,0.003917229606539642
E_even,0.003819080006573129
Gegenbauer_1.0_deg4,0.0038046243663079704
mid_ratio,0.003764595710742439
Gegenbauer_1.0_deg0_MA24,0.003760059447514874
Gegenbauer_1.0_deg7_vol24,0.003749447083880786
utilisation_rate_usdt,0.0036834035008740983
Gegenbauer_1.0_deg7,0.003500728855780899
E_shape,0.003328982087982284
net_amountUSD_500,0.003319503432974596
Gegenbauer_1.0_deg4_MA24,0.003215046332210817
E_odd,0.0030016376058816497
E_mid,0.002954401132628296
Gegenbauer_1.0_deg6_MA24,0.0029431107806584173
Gegenbauer_1.0_deg5_MA24,0.002932676600788713
hourlyVolumeUSD,0.00276003873933226
Gegenbauer_1.0_deg0,0.00274576622776426
tvlUSD_100,0.002655168821448019
utilisation_rate_usdc,0.0026295608078787495
high_ratio,0.0022208418050939484
Gegenbauer_1.0_deg5,0.002200169951320569
supplied_USD_usdt,0.0021860450099685123
fx_volatility,0.0019624439400816856
E_total,0.001714971698406063
Gegenbauer_1.0_deg6,0.001623886609502888
low_ratio,0.0015755847285060646
E_high,0.001538369058847042
n_in_range_log_return,0.0007173700468318222
net_amountUSD_100,0.0006228424886053579
net_amount0,0.00031780697182745544
Gegenbauer_1.0_deg3_logret,0.00013959474488261042
E_odd_logret,7.588122288253265e-05
Gegenbauer_1.0_deg1_logret,6.578747044365029e-05
Gegenbauer_1.0_deg4_logret,5.3824717865599435e-05
liquidation_USD,4.828239835833179e-05
odd_to_even_ratio_logret,4.73526206253038e-05
even_ratio_logret,4.583916278423243e-05
mid_ratio_logret,4.5063574035477435e-05
odd_ratio_logret,4.4925906430068876e-05
Gegenbauer_1.0_deg7_logret,4.3482776767288384e-05
low_ratio_logret,4.111737006440121e-05
E_shape_logret,3.8386684069456796e-05
E_high_logret,3.534036672570217e-05
E_mid_logret,3.429773278849479e-05
E_low_logret,3.053507949448124e-05
high_ratio_logret,2.6319315789681852e-05
Gegenbauer_1.0_deg6_logret,2.5508578122348354e-05
Gegenbauer_1.0_deg5_logret,2.372718110798372e-05
E_even_logret,1.9894916075159082e-05
Gegenbauer_1.0_deg0_logret,1.686642284107037e-05
Gegenbauer_1.0_deg2_logret,1.2465425742255098e-05
