time_to_depeg_bin,min_hours_ahead,max_hours_ahead,threshold,n_valid,n_alerts,alert_rate,n_events_bin,n_alert_events_bin,precision,recall,f1,base_event_rate,alert_conditioned_event_rate,lift
1-4h,1.0,4.0,0.422521069811148,11373,1601,0.1407720038688121,501,486,0.30356027482823233,0.9700598802395209,0.46241674595623217,0.04405170139804801,0.30356027482823233,6.891000011220531
5-9h,5.0,9.0,0.422521069811148,11373,1601,0.1407720038688121,112,85,0.05309181761399125,0.7589285714285714,0.099241097489784,0.009847885342477799,0.05309181761399125,5.391189658249308
10-14h,10.0,14.0,0.422521069811148,11373,1601,0.1407720038688121,96,60,0.037476577139287946,0.625,0.07071302298173247,0.008441044579266685,0.037476577139287946,4.439803247970018
15-19h,15.0,19.0,0.422521069811148,11373,1601,0.1407720038688121,82,36,0.022485946283572766,0.43902439024390244,0.0427807486631016,0.0072100589114569595,0.022485946283572766,3.118691061988696
20-24h,20.0,24.0,0.422521069811148,11373,1601,0.1407720038688121,78,33,0.02061211742660837,0.4230769230769231,0.03930911256700417,0.006858348720654181,0.02061211742660837,3.0054052755489358
positive_target_but_no_reconstructed_crossing,,,0.422521069811148,11373,1601,0.1407720038688121,0,0,,,,,,
