fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,embargo_hours,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,catboost,1.5,25834,18084,7726,11397,1802,24032,425,10972,13.982601491300745,2024-12-13 16:00:00+00:00,24,2024-12-14 17:00:00+00:00,2026-04-03 13:00:00+00:00,0.8819017391863782,0.34981510794644755,0.5580599873766648,0.7788235294117647,0.13306598614655488,0.18481295365717476,4.95603113607252,0.0372905150478196
2,catboost,1.5,26018,18213,7781,11397,1844,24174,383,11014,14.089478044739023,2024-12-21 08:00:00+00:00,24,2024-12-22 09:00:00+00:00,2026-04-11 05:00:00+00:00,0.9116427181925116,0.406066647746717,0.5396641126203441,0.8198433420365535,0.11594334483384783,0.19736015084852293,5.872881564544689,0.03360533473721155
3,catboost,1.5,26202,18342,7836,11397,1929,24273,274,11123,14.022113022113022,2024-12-29 00:00:00+00:00,24,2024-12-30 01:00:00+00:00,2026-04-18 21:00:00+00:00,0.843654989890744,0.08260448258520851,0.5092005086861127,0.7518248175182481,0.18007731727052054,0.09325486645540969,3.878925959825928,0.024041414407300166
4,catboost,1.5,26385,18470,7891,11397,2032,24353,195,11202,14.004061738424046,2025-01-05 15:00:00+00:00,24,2025-01-06 16:00:00+00:00,2026-04-26 12:00:00+00:00,0.8591895220175884,0.14212946004637447,0.14084952303584164,0.8461538461538461,0.29084092126405997,0.04820333041191937,2.8172992651520263,0.01710976572782311
5,catboost,1.5,26569,18599,7946,11397,2032,24537,195,11202,14.10885458976442,2025-01-13 07:00:00+00:00,24,2025-01-14 08:00:00+00:00,2026-05-04 04:00:00+00:00,0.8373715316404122,0.13508543011262314,0.1355203538558479,0.8615384615384616,0.31905016961256916,0.04489577765900588,2.6239855281009747,0.01710976572782311
