fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,random_forest,0.1,24694,17286,7408,11397,1574,23120,653,10744,13.624365482233502,2024-10-27 04:00:00+00:00,2024-10-27 05:00:00+00:00,2026-02-14 01:00:00+00:00,0.8459119317566328,0.40916731692112235,0.19990941169828808,0.6584992343032159,0.164463886820551,0.19572143832498862,3.41598351085742,0.05729577959112047
2,random_forest,0.1,25169,17619,7550,11397,1669,23500,558,10839,13.906091370558375,2024-11-15 23:00:00+00:00,2024-11-16 00:00:00+00:00,2026-03-05 20:00:00+00:00,0.8663493140560719,0.414091791546654,0.19181606678754626,0.7060931899641577,0.14890672571270414,0.19621513944223107,4.007641477102343,0.048960252698078445
3,random_forest,0.1,25644,17951,7693,11397,1770,23874,457,10940,13.872410936205467,2024-12-05 18:00:00+00:00,2024-12-05 19:00:00+00:00,2026-03-25 15:00:00+00:00,0.8966183159385388,0.49534748403792245,0.23259799678653864,0.7483588621444202,0.10959780621572213,0.22193380921479558,5.534747535275766,0.04009827147494955
4,random_forest,0.1,26118,18283,7835,11397,1873,24245,354,11043,14.147473073736537,2024-12-25 12:00:00+00:00,2024-12-25 13:00:00+00:00,2026-04-14 09:00:00+00:00,0.9262021957310176,0.5993780982605319,0.18114246444920387,0.8728813559322034,0.1485103685592683,0.1585428424833248,5.104273377916533,0.031060805475125033
5,random_forest,0.1,26593,18616,7977,11397,2032,24561,195,11202,14.122664500406174,2025-01-14 07:00:00+00:00,2025-01-14 08:00:00+00:00,2026-05-04 04:00:00+00:00,0.8690384958729898,0.10570096727656765,0.19771412395768045,0.7948717948717948,0.18532404927691484,0.06947557149260421,4.060579940006206,0.01710976572782311
