score_bucket,top_fraction,time_to_depeg_bin,min_hours_ahead,max_hours_ahead,n_valid,n_bucket,n_events_bin,n_bucket_events_bin,base_event_rate,bucket_event_rate,lift
top_1pct,0.01,1-4h,1,4,11387,115,79,39,0.006937736014753666,0.3391304347826087,48.882003302146394
top_1pct,0.01,5-9h,5,9,11387,115,34,5,0.0029858610696408185,0.043478260869565216,14.561381074168798
top_1pct,0.01,10-14h,10,14,11387,115,30,2,0.0026345832967418987,0.017391304347826087,6.601159420289855
top_1pct,0.01,15-19h,15,19,11387,115,27,0,0.002371124967067709,0.0,0.0
top_1pct,0.01,20-24h,20,24,11387,115,25,0,0.002195486080618249,0.0,0.0
top_5pct,0.05,1-4h,1,4,11387,571,79,61,0.006937736014753666,0.10683012259194395,15.398412733600834
top_5pct,0.05,5-9h,5,9,11387,571,34,14,0.0029858610696408185,0.024518388791593695,8.21149685793757
top_5pct,0.05,10-14h,10,14,11387,571,30,7,0.0026345832967418987,0.012259194395796848,4.65318155283129
top_5pct,0.05,15-19h,15,19,11387,571,27,5,0.002371124967067709,0.008756567425569177,3.6930012324057855
top_5pct,0.05,20-24h,20,24,11387,571,25,4,0.002195486080618249,0.0070052539404553416,3.190753064798599
top_10pct,0.1,1-4h,1,4,11387,1142,79,64,0.006937736014753666,0.05604203152364273,8.077855860249619
top_10pct,0.1,5-9h,5,9,11387,1142,34,19,0.0029858610696408185,0.016637478108581436,5.572087153600495
top_10pct,0.1,10-14h,10,14,11387,1142,30,15,0.0026345832967418987,0.013134851138353765,4.985551663747811
top_10pct,0.1,15-19h,15,19,11387,1142,27,12,0.002371124967067709,0.010507880910683012,4.431601478886943
top_10pct,0.1,20-24h,20,24,11387,1142,25,10,0.002195486080618249,0.008756567425569177,3.9884413309982483
top_20pct,0.2,1-4h,1,4,11387,2283,79,67,0.006937736014753666,0.029347349978098992,4.230104736716624
top_20pct,0.2,5-9h,5,9,11387,2283,34,24,0.0029858610696408185,0.010512483574244415,3.520754425291799
top_20pct,0.2,10-14h,10,14,11387,2283,30,20,0.0026345832967418987,0.008760402978537012,3.325156957220032
top_20pct,0.2,15-19h,15,19,11387,2283,27,12,0.002371124967067709,0.005256241787122208,2.2167713048133546
top_20pct,0.2,20-24h,20,24,11387,2283,25,11,0.002195486080618249,0.004818221638195357,2.194603591765221
