fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,catboost,2.0,24694,17286,7408,11397,1574,23120,653,10744,13.624365482233502,2024-10-27 04:00:00+00:00,2024-10-27 05:00:00+00:00,2026-02-14 01:00:00+00:00,0.821795048684176,0.3177194029584276,0.1434102824293126,0.9127105666156202,0.4404318689501117,0.11186186186186187,1.9523577942414083,0.05729577959112047
2,catboost,2.0,25169,17619,7550,11397,1669,23500,558,10839,13.906091370558375,2024-11-15 23:00:00+00:00,2024-11-16 00:00:00+00:00,2026-03-05 20:00:00+00:00,0.8402561803073396,0.25295157303368787,0.21953220279626592,0.9157706093189965,0.390810960420703,0.10764693490625658,2.1986597081121975,0.048960252698078445
3,catboost,2.0,25644,17951,7693,11397,1770,23874,457,10940,13.872410936205467,2024-12-05 18:00:00+00:00,2024-12-05 19:00:00+00:00,2026-03-25 15:00:00+00:00,0.8800961280747582,0.31848887877367055,0.5952206841987022,0.7439824945295405,0.126599634369287,0.19710144927536233,4.915459994291695,0.04009827147494955
4,catboost,2.0,26118,18283,7835,11397,1873,24245,354,11043,14.147473073736537,2024-12-25 12:00:00+00:00,2024-12-25 13:00:00+00:00,2026-04-14 09:00:00+00:00,0.8699386987999148,0.17795086498666454,0.5255803332815446,0.8022598870056498,0.14162818074798514,0.15367965367965367,4.947703426516985,0.031060805475125033
5,catboost,2.0,26593,18616,7977,11397,2032,24561,195,11202,14.122664500406174,2025-01-14 07:00:00+00:00,2025-01-14 08:00:00+00:00,2026-05-04 04:00:00+00:00,0.8320959169379094,0.125236128468378,0.5394811521348872,0.6564102564102564,0.12301374754508124,0.0849933598937583,4.96753498825212,0.01710976572782311
