feature,mdi_importance
curve_entropy,0.10095927712298337
depeg_bps,0.08915769071073408
depeg_bps_lag1h,0.0729862189946485
w_USDT,0.06162107654029622
depeg_bps_lag2h,0.05948901263356537
w_USDC,0.05720046960580321
depeg_bps_lag3h,0.055416882136708416
depeg_bps_lag4h,0.04459814986055628
depeg_bps_lag5h,0.043259166422739616
depeg_bps_lag6h,0.03674196519011247
tangent_up,0.034208643221798084
depeg_bps_lag7h,0.02851329545839466
tick_width_24h_rolling_median,0.0161651541340594
swap_size_imbalance,0.0131632003091181
fear_greed_index,0.012295029333219038
E_even,0.0114189872752729
Gegenbauer_2.0_deg3,0.011207491235240605
Gegenbauer_2.0_deg2,0.011040468268817072
utilisation_rate_usdt,0.009091873245942678
Gegenbauer_2.0_deg3_MA24,0.009003254980974706
Gegenbauer_2.0_deg2_MA24,0.008640502699951848
btc_ATR_24,0.008313386918602441
E_shape,0.007458424389319366
totalValueLockedUSD,0.006581407247347145
tvlUSD_100,0.006546233393756182
tangent_down,0.006310054981872512
eth_EMA_4800,0.006205088034441803
weighted_mean_age_hours,0.006144179538306289
btc_vol_168,0.006121468746253194
eth_vol_168,0.006002782112285222
btc_price_usd,0.005905197260192887
supplied_USD_usdt,0.005529901725672301
gauge_share_3crv,0.005451973302285292
eth_price_usd,0.0051325820598031365
eth_SMA_1200,0.00511896740062207
btc_EMA_4800,0.005104144777095265
btc_SMA_1200,0.004857865388492262
Gegenbauer_2.0_deg0_MA24,0.00478034814771676
Gegenbauer_2.0_deg1_vol24,0.004704170356611448
usd_index,0.004563584666024179
E_low,0.004559936537200287
E_total,0.004469711939885918
supplied_USD_usdc,0.004138670747671532
Gegenbauer_2.0_deg6_vol24,0.003952969757521201
Gegenbauer_2.0_deg0,0.003944032046071817
eth_ATR_24,0.003796327909487611
tvlUSD_500,0.0037453496374681367
Gegenbauer_2.0_deg4,0.0037058567171863103
swap_count_100,0.003552552773918828
Gegenbauer_2.0_deg4_vol24,0.003216148700250899
eth_RSI_24,0.0031596144879872867
Gegenbauer_2.0_deg5,0.0031438115927912968
Gegenbauer_2.0_deg5_vol24,0.0031062138622402454
Gegenbauer_2.0_deg6_MA24,0.0029705926347491276
odd_to_even_ratio,0.0028089514144746495
odd_ratio,0.002735643204243967
E_mid,0.002732965777653224
Gegenbauer_2.0_deg6,0.0027279740089795994
fx_volatility,0.0027064642304838278
Gegenbauer_2.0_deg5_MA24,0.0026715974538071975
utilisation_rate_usdc,0.0026238020909855604
Gegenbauer_2.0_deg0_vol24,0.0026175047752968962
btc_RSI_24,0.0025344947387036564
even_ratio,0.002500681776578989
Gegenbauer_2.0_deg4_MA24,0.0022843180779472164
Gegenbauer_2.0_deg7_vol24,0.0021946583232772487
E_odd,0.0021387263998135083
E_high,0.0019395115968222846
Gegenbauer_2.0_deg2_vol24,0.0018501957886184277
mid_ratio,0.0017030235213145355
Gegenbauer_2.0_deg1,0.001651468845504566
low_ratio,0.001638391091938396
Gegenbauer_2.0_deg1_MA24,0.001566449558708221
Gegenbauer_2.0_deg7_MA24,0.0013748887158076422
hhi_24h_rolling_mean,0.0013684093165036682
Gegenbauer_2.0_deg7,0.0013464330699067607
high_ratio,0.0012535567526486277
Gegenbauer_2.0_deg3_vol24,0.0009033196985584187
swap_count_500,0.0003718744799074035
hourlyVolumeUSD,0.00036689428136545474
n_in_range_log_return,0.00033461999651867317
net_amountUSD_100,0.00010061256138349184
net_amount0,8.880554617437794e-05
net_amountUSD_500,6.924360895796081e-05
liquidation_USD,4.2057493659762226e-05
Gegenbauer_2.0_deg1_logret,2.6637348768446448e-05
Gegenbauer_2.0_deg6_logret,2.34585880920082e-05
low_ratio_logret,1.9524770840439566e-05
Gegenbauer_2.0_deg2_logret,1.840311434220868e-05
Gegenbauer_2.0_deg0_logret,1.6373428207989226e-05
Gegenbauer_2.0_deg5_logret,1.591714655318551e-05
E_high_logret,1.5740000381353408e-05
odd_ratio_logret,1.5349009557120203e-05
odd_to_even_ratio_logret,1.5050906789121486e-05
mid_ratio_logret,1.3341745506306588e-05
even_ratio_logret,1.1890127077867202e-05
E_odd_logret,1.1403079186071109e-05
E_low_logret,1.1267872786822758e-05
E_shape_logret,1.1197171537131023e-05
E_even_logret,9.690995841394534e-06
Gegenbauer_2.0_deg4_logret,9.547060707264386e-06
E_mid_logret,9.49528497145938e-06
high_ratio_logret,9.363472168239855e-06
Gegenbauer_2.0_deg7_logret,9.141875145165977e-06
Gegenbauer_2.0_deg3_logret,8.309632929338187e-06
