fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,xgboost,1.0,25866,18107,7759,11412,1802,24064,425,10987,14.0016570008285,2024-12-15 00:00:00+00:00,2024-12-15 01:00:00+00:00,2026-04-04 12:00:00+00:00,0.8643629101772683,0.26016193645662516,0.011567697860300541,0.7929411764705883,0.14781104942204423,0.17185109637939827,4.6145052044275126,0.03724150017525412
2,xgboost,1.0,26056,18240,7816,11412,1844,24212,383,11029,14.111847555923777,2024-12-22 22:00:00+00:00,2024-12-22 23:00:00+00:00,2026-04-12 10:00:00+00:00,0.7532742423428196,0.07390430581640722,0.49526333808898926,0.9190600522193212,0.32867893734699427,0.08850892632637666,2.6372424732026385,0.03356116368734665
3,xgboost,1.0,26246,18373,7873,11412,1973,24273,254,11158,13.925264012997562,2024-12-30 20:00:00+00:00,2024-12-30 21:00:00+00:00,2026-04-20 08:00:00+00:00,0.6069473828318511,0.03434598377108308,0.4952107071876526,0.8976377952755905,0.5126366732389317,0.03833221250840619,1.7222331068737458,0.02225727304591658
4,xgboost,1.0,26436,18506,7930,11412,2032,24404,195,11217,14.033306255077173,2025-01-07 18:00:00+00:00,2025-01-07 19:00:00+00:00,2026-04-28 06:00:00+00:00,0.8194608458315331,0.07457663011759887,0.00837010145187378,0.6820512820512821,0.17687438709102254,0.06282475200755787,3.6766977944115404,0.01708727655099895
5,xgboost,1.0,26626,18639,7987,11412,2032,24594,195,11217,14.141348497156782,2025-01-15 16:00:00+00:00,2025-01-15 17:00:00+00:00,2026-05-06 04:00:00+00:00,0.7302443863823911,0.035084283464369086,0.49518883228302,0.841025641025641,0.33894980832664706,0.04135148764498235,2.420016292330967,0.01708727655099895
