time_to_depeg_bin,min_hours_ahead,max_hours_ahead,threshold,n_valid,n_alerts,alert_rate,n_events_bin,n_alert_events_bin,precision,recall,f1,base_event_rate,alert_conditioned_event_rate,lift
1-4h,1.0,4.0,0.5169899013728628,11373,1071,0.09417040358744394,79,64,0.059757236227824466,0.810126582278481,0.11130434782608696,0.006946276268354876,0.059757236227824466,8.60277275467149
5-9h,5.0,9.0,0.5169899013728628,11373,1071,0.09417040358744394,34,19,0.017740429505135387,0.5588235294117647,0.03438914027149321,0.0029895366218236174,0.017740429505135387,5.9341736694677865
10-14h,10.0,14.0,0.5169899013728628,11373,1071,0.09417040358744394,30,15,0.014005602240896359,0.5,0.027247956403269758,0.002637826431020839,0.014005602240896359,5.309523809523809
15-19h,15.0,19.0,0.5169899013728628,11373,1071,0.09417040358744394,27,12,0.011204481792717087,0.4444444444444444,0.021857923497267756,0.002374043787918755,0.011204481792717087,4.719576719576719
20-24h,20.0,24.0,0.5169899013728628,11373,1071,0.09417040358744394,25,10,0.009337068160597572,0.4,0.01824817518248175,0.0021981886925173657,0.009337068160597572,4.247619047619048
positive_target_but_no_reconstructed_crossing,,,0.5169899013728628,11373,1071,0.09417040358744394,0,0,,,,,,
