fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,catboost,0.5,24694,17286,7408,11397,1574,23120,653,10744,13.624365482233502,2024-10-27 04:00:00+00:00,2024-10-27 05:00:00+00:00,2026-02-14 01:00:00+00:00,0.800647592473708,0.27933886566606014,0.19671820417142583,0.9525267993874426,0.518801191362621,0.10038734667527437,1.7520897244381346,0.05729577959112047
2,catboost,0.5,25169,17619,7550,11397,1669,23500,558,10839,13.906091370558375,2024-11-15 23:00:00+00:00,2024-11-16 00:00:00+00:00,2026-03-05 20:00:00+00:00,0.8316391822838078,0.3558980799397603,0.5116384765417721,0.6039426523297491,0.10997324476427715,0.22040549378678875,4.501722961806507,0.048960252698078445
3,catboost,0.5,25644,17951,7693,11397,1770,23874,457,10940,13.872410936205467,2024-12-05 18:00:00+00:00,2024-12-05 19:00:00+00:00,2026-03-25 15:00:00+00:00,0.8456688361822392,0.2035594115052107,0.5481822139785877,0.7330415754923414,0.14817184643510053,0.1712678936605317,4.271203903827308,0.04009827147494955
4,catboost,0.5,26118,18283,7835,11397,1873,24245,354,11043,14.147473073736537,2024-12-25 12:00:00+00:00,2024-12-25 13:00:00+00:00,2026-04-14 09:00:00+00:00,0.8829577854621713,0.2448716620181523,0.56587021425371,0.7966101694915254,0.1258715928642579,0.1686602870813397,5.4300036493390635,0.031060805475125033
5,catboost,0.5,26593,18616,7977,11397,2032,24561,195,11202,14.122664500406174,2025-01-14 07:00:00+00:00,2025-01-14 08:00:00+00:00,2026-05-04 04:00:00+00:00,0.8555857699403495,0.2532146655362527,0.48576105756528226,0.6410256410256411,0.08944831280128548,0.11091393078970718,6.482492662616886,0.01710976572782311
