fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,catboost,0.3,25866,18107,7759,11412,1802,24064,425,10987,14.0016570008285,2024-12-15 00:00:00+00:00,2024-12-15 01:00:00+00:00,2026-04-04 12:00:00+00:00,0.8844741646544847,0.3195886524070825,0.5204412955094345,0.7670588235294118,0.12469281878583781,0.19221698113207547,5.161365149833518,0.03724150017525412
2,catboost,0.3,26056,18240,7816,11412,1844,24212,383,11029,14.111847555923777,2024-12-22 22:00:00+00:00,2024-12-22 23:00:00+00:00,2026-04-12 10:00:00+00:00,0.9113960654879244,0.4149910174017904,0.5971453258043731,0.7597911227154047,0.07652552361954847,0.2563876651982379,7.63941523561956,0.03356116368734665
3,catboost,0.3,26246,18373,7873,11412,1973,24273,254,11158,13.925264012997562,2024-12-30 20:00:00+00:00,2024-12-30 21:00:00+00:00,2026-04-20 08:00:00+00:00,0.8750654521384325,0.22815938256642654,0.3732352110419059,0.7244094488188977,0.13210252733464778,0.11097708082026538,4.986104119373498,0.02225727304591658
4,catboost,0.3,26436,18506,7930,11412,2032,24404,195,11217,14.033306255077173,2025-01-07 18:00:00+00:00,2025-01-07 19:00:00+00:00,2026-04-28 06:00:00+00:00,0.8587158228238732,0.152049750814462,0.17639067923251406,0.882051282051282,0.3383257555496122,0.0433577010335266,2.5374260727928486,0.01708727655099895
5,catboost,0.3,26626,18639,7987,11412,2032,24594,195,11217,14.141348497156782,2025-01-15 16:00:00+00:00,2025-01-15 17:00:00+00:00,2026-05-06 04:00:00+00:00,0.8573040462850572,0.17692954543195588,0.1554918176641383,0.8512820512820513,0.3015066417045556,0.0467869222096956,2.7381146474720315,0.01708727655099895
