fold,model_name,alpha,train_size_full,train_size_fit,val_size,test_size,train_pos,train_neg,test_pos,test_neg,scale_pos_weight,train_end_timestamp,embargo_hours,test_start,test_end,fold_auc,fold_auprc,best_threshold_youdenJ,tpr_at_best_threshold,fpr_at_best_threshold,precision_at_best_threshold,lift_at_best_threshold,test_prevalence
1,catboost,1.0,25834,18084,7726,11397,1802,24032,425,10972,13.982601491300745,2024-12-13 16:00:00+00:00,24,2024-12-14 17:00:00+00:00,2026-04-03 13:00:00+00:00,0.8866307820977463,0.4990565506066696,0.5113877035763051,0.7623529411764706,0.10727305869485965,0.21585609593604263,5.788498647960184,0.0372905150478196
2,catboost,1.0,26018,18213,7781,11397,1844,24174,383,11014,14.089478044739023,2024-12-21 08:00:00+00:00,24,2024-12-22 09:00:00+00:00,2026-04-11 05:00:00+00:00,0.9018859690088239,0.38952380844337897,0.567197573833548,0.7989556135770235,0.12465952424187397,0.18225134008338298,5.4232859606535655,0.03360533473721155
3,catboost,1.0,26202,18342,7836,11397,1929,24273,274,11123,14.022113022113022,2024-12-29 00:00:00+00:00,24,2024-12-30 01:00:00+00:00,2026-04-18 21:00:00+00:00,0.7630183331572443,0.04597452699339377,0.480841120735239,0.9343065693430657,0.3670772273667176,0.05899976953215026,2.4540889538610093,0.024041414407300166
4,catboost,1.0,26385,18470,7891,11397,2032,24353,195,11202,14.004061738424046,2025-01-05 15:00:00+00:00,24,2025-01-06 16:00:00+00:00,2026-04-26 12:00:00+00:00,0.8513385888051127,0.1882719726819063,0.577796790418757,0.6666666666666666,0.1094447420103553,0.09587020648967552,5.603244837758113,0.01710976572782311
5,catboost,1.0,26569,18599,7946,11397,2032,24537,195,11202,14.10885458976442,2025-01-13 07:00:00+00:00,24,2025-01-14 08:00:00+00:00,2026-05-04 04:00:00+00:00,0.8496408608352904,0.14957968949348205,0.28168083007706113,0.8717948717948718,0.322710230316015,0.04491413474240423,2.625058429021441,0.01710976572782311
